cat__Neighborhood_Blmngtn,cat__Neighborhood_Blueste,cat__Neighborhood_BrDale,cat__Neighborhood_BrkSide,cat__Neighborhood_ClearCr,cat__Neighborhood_CollgCr,cat__Neighborhood_Crawfor,cat__Neighborhood_Edwards,cat__Neighborhood_Gilbert,cat__Neighborhood_IDOTRR,cat__Neighborhood_MeadowV,cat__Neighborhood_Mitchel,cat__Neighborhood_NAmes,cat__Neighborhood_NPkVill,cat__Neighborhood_NWAmes,cat__Neighborhood_NoRidge,cat__Neighborhood_NridgHt,cat__Neighborhood_OldTown,cat__Neighborhood_SWISU,cat__Neighborhood_Sawyer,cat__Neighborhood_SawyerW,cat__Neighborhood_Somerst,cat__Neighborhood_StoneBr,cat__Neighborhood_Timber,cat__Neighborhood_Veenker,cat__MSZoning_C (all),cat__MSZoning_FV,cat__MSZoning_RH,cat__MSZoning_RL,cat__MSZoning_RM,Id,LotArea,GrLivArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,GarageArea,WoodDeckSF,YearBuilt,OverallQual,OverallCond,ExterQual,KitchenQual,remainder__GarageQual,remainder__BsmtQual,remainder__YearRemodAdd,remainder__GarageYrBlt,remainder__Fireplaces,remainder__FullBath,remainder__FullBath,remainder__BedroomAbvGr,remainder__KitchenAbvGr,SalePrice,remainder__GarageCars,remainder__BsmtFinSF1,TotalBsmtSF,remainder__TotRmsAbvGrd,GarageArea
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,732,9590,1146,868,1146,0,438,160,2003,7,5,4,4,3,5,2003,2003.0,1,2,2,3,1,187500,2,786,868,6,438
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,733,11404,2031,1153,1153,878,541,192,1998,7,5,4,4,3,4,1999,1998.0,1,2,2,3,1,222500,2,252,1153,8,541
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,734,10000,1144,864,1144,0,264,165,1961,5,6,3,3,3,3,1983,1961.0,1,1,1,3,1,131400,1,594,864,6,264
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,735,8978,948,948,948,0,300,147,1968,5,5,3,3,3,3,1968,1968.0,0,1,1,3,1,108000,1,0,948,6,300
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,736,10800,1768,880,880,888,320,0,1914,7,7,3,3,3,4,1970,1914.0,2,1,1,2,1,163000,2,390,880,6,320
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,738,10463,1801,893,901,900,800,0,2005,8,5,4,4,3,4,2005,2005.0,1,2,2,3,1,239900,3,0,893,8,800
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,740,9313,1728,864,864,864,572,187,2004,7,5,4,4,3,4,2004,2004.0,0,2,2,3,1,190000,2,0,864,7,572
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,741,9600,1432,264,768,664,360,270,1910,5,7,3,3,3,2,2002,1910.0,0,2,2,2,1,132000,2,0,264,7,360
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,742,6768,912,912,912,0,288,168,1961,6,8,3,4,3,3,1996,1962.0,0,1,1,3,1,142000,1,832,912,5,288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,743,8450,1349,1349,1349,0,539,120,2000,7,5,3,3,3,4,2001,2000.0,0,2,2,3,1,179000,2,0,1349,6,539
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,744,12886,1464,520,1464,0,480,302,1963,5,6,3,3,3,4,1999,1997.0,1,2,2,3,1,175000,2,444,520,6,480
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,745,5395,1337,1337,1337,0,462,96,1993,8,5,4,4,3,4,1993,1993.0,1,2,2,2,1,180000,2,733,1337,5,462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,746,8963,2715,1142,1175,1540,831,0,1976,8,9,5,4,3,3,1996,1994.0,2,3,3,4,1,299800,2,575,1142,11,831
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,747,8795,2256,952,980,1276,554,224,2000,7,5,4,4,3,4,2000,2000.0,1,2,2,4,1,236000,2,300,952,8,554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,748,11700,2640,1240,1320,1320,864,181,1880,7,7,4,4,3,3,2003,1950.0,1,1,1,4,1,265979,4,0,1240,8,864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,749,10593,1720,1720,1720,0,527,240,1996,7,5,4,4,3,4,1996,1996.0,1,2,2,3,1,260400,2,919,1720,7,527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,752,7750,1320,660,660,660,400,0,2003,7,5,4,4,3,4,2003,2003.0,0,2,2,3,1,162000,2,0,660,6,400
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,753,9236,1494,1479,1494,0,576,168,1997,6,5,3,4,3,4,1997,1997.0,0,2,2,3,1,217000,2,1200,1479,6,576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,754,10240,2098,1030,1038,1060,878,192,2005,8,5,4,5,3,4,2005,2005.0,1,2,2,3,1,275500,3,0,1030,8,878
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,755,7930,1026,1026,1026,0,440,171,1969,6,8,3,4,3,3,2005,1969.0,0,1,1,3,1,156000,2,439,1026,5,440
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,756,3230,1471,729,742,729,440,0,1999,6,5,3,3,3,4,1999,1999.0,0,2,2,3,1,172500,2,381,729,6,440
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,757,10769,1768,866,866,902,578,144,2007,8,5,4,4,3,4,2007,2007.0,0,2,2,3,1,212000,2,20,866,7,578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,758,11616,1386,672,672,714,440,335,1978,6,5,3,3,3,3,1978,1978.0,1,2,2,3,1,158900,2,438,672,6,440
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,759,2280,1501,744,757,744,440,0,1999,7,5,3,3,3,4,1999,1999.0,0,2,2,3,1,179400,2,549,744,6,440
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,760,12257,2531,1318,1328,1203,752,222,1995,8,5,4,4,3,4,1995,1995.0,1,2,2,4,1,290000,3,56,1318,9,752
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,761,9100,864,864,864,0,300,0,1959,6,6,3,3,5,3,1959,2008.0,0,1,1,2,1,127500,1,612,864,5,300
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,762,6911,1301,1145,1301,0,440,0,1924,5,5,3,2,3,3,1950,1965.0,0,1,1,2,1,100000,2,405,1145,5,440
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,763,8640,1547,756,764,783,614,169,2009,7,5,3,4,3,4,2009,2009.0,0,2,2,3,1,215200,2,24,756,7,614
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,764,9430,2365,1252,1268,1097,856,0,1999,8,5,4,4,3,4,1999,1999.0,1,2,2,3,1,337000,3,1163,1252,8,856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,765,9549,1494,1494,1494,0,481,0,1995,8,5,4,5,3,4,1996,1995.0,1,1,1,2,1,270000,2,437,1494,6,481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,766,14587,1506,1498,1506,0,592,0,2008,9,5,4,5,3,4,2008,2008.0,1,2,2,2,1,264132,2,0,1498,6,592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,767,10421,1714,980,980,734,496,228,1988,7,5,3,3,3,4,1988,1988.0,1,2,2,3,1,196500,2,394,980,7,496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,768,12508,1750,983,983,767,423,245,1940,6,7,3,3,3,4,1985,1989.0,0,2,2,4,1,160000,1,660,983,7,423
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,769,9100,1836,1860,1836,0,484,120,2004,7,5,4,4,3,4,2005,2004.0,1,2,2,3,1,216837,2,24,1860,8,484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,770,53504,3279,1650,1690,1589,841,503,2003,8,5,5,5,3,4,2003,2003.0,1,3,3,4,1,538000,3,1416,1650,12,841
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,771,7252,858,858,858,0,576,120,1982,5,5,3,3,3,4,1982,1983.0,0,1,1,2,1,134900,2,685,858,5,576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,772,8877,1220,836,1220,0,396,0,1951,4,5,3,3,3,2,1951,1951.0,0,1,1,2,1,102000,2,836,836,6,396
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,773,7819,1117,1029,1117,0,672,144,1976,6,5,3,3,3,3,1976,1976.0,1,1,1,3,1,107000,2,422,1029,6,672
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,774,10150,912,912,912,0,275,0,1958,5,5,3,3,3,3,1958,1958.0,0,1,1,2,1,114500,1,456,912,5,275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,775,14226,1973,1935,1973,0,895,315,2006,8,5,4,4,3,4,2006,2006.0,1,2,2,3,1,395000,3,0,1935,9,895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,776,4500,1204,1204,1204,0,412,0,1998,6,5,3,3,3,5,1998,1998.0,0,2,2,2,1,162000,2,866,1204,5,412
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,777,11210,1614,1614,1614,0,865,144,2005,7,5,4,4,3,4,2006,2005.0,0,2,2,3,1,221500,3,20,1614,7,865
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,778,13350,894,864,894,0,440,241,1974,5,5,3,3,3,3,1974,1974.0,1,1,1,3,1,142500,2,762,864,5,440
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,780,10530,1004,975,1004,0,504,0,1977,6,5,3,3,3,4,1977,1977.0,0,1,1,2,1,135000,2,975,975,4,504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,781,7875,1253,1237,1253,0,402,220,1995,7,5,3,3,3,4,1996,1995.0,1,2,2,3,1,176000,2,0,1237,6,402
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,782,7153,1603,761,810,793,484,0,1992,6,5,4,4,3,4,1992,1992.0,0,2,2,3,1,175900,2,387,761,7,484
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,783,16285,1430,1413,1430,0,605,0,2001,7,5,4,4,3,4,2002,2001.0,0,2,2,3,1,187100,2,0,1413,6,605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,784,9101,1110,1097,1110,0,602,303,1978,5,6,3,4,3,4,1978,1978.0,1,1,1,1,1,165500,2,1097,1097,4,602
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,786,9790,1342,1372,1342,0,457,0,1967,6,5,3,3,3,3,1967,1967.0,1,2,2,3,1,161500,2,251,1372,7,457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,787,10800,1652,686,966,686,416,0,1915,5,6,3,3,3,2,1950,1961.0,0,2,2,4,1,139000,1,686,686,7,416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,788,10142,2084,956,956,1128,618,0,2004,7,5,4,4,3,4,2004,2004.0,0,2,2,4,1,233000,2,656,956,8,618
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,789,6000,901,901,901,0,281,0,1954,4,7,3,3,2,3,2000,1954.0,0,1,1,2,1,107900,1,0,901,4,281
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,790,12205,2087,832,976,1111,444,133,1966,6,8,3,4,3,3,2007,1966.0,0,2,2,5,1,187500,2,568,832,9,444
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,791,3182,1145,1145,1145,0,397,100,2005,7,5,4,4,3,4,2006,2005.0,1,2,2,2,1,160200,2,16,1145,5,397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,792,11333,1062,1029,1062,0,539,120,1976,6,5,3,3,3,4,1976,1976.0,2,1,1,3,1,146800,2,539,1029,5,539
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,793,9920,2013,1117,1127,886,455,180,1996,7,5,4,3,3,4,1997,1997.0,1,2,2,3,1,269790,2,862,1117,8,455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,794,9158,1496,1496,1496,0,474,168,2007,8,5,4,4,3,4,2007,2007.0,0,2,2,3,1,225000,2,0,1496,7,474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,795,10832,1895,712,1086,809,409,143,1994,7,5,4,4,3,4,1996,1994.0,1,2,2,3,1,194500,2,0,712,7,409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,796,8400,1564,650,888,676,476,0,1980,6,6,3,3,3,4,1981,1980.0,1,2,2,3,1,171000,2,0,650,7,476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,797,8197,1285,660,1285,0,528,138,1977,6,5,3,3,3,3,1977,1977.0,1,1,1,3,1,143500,2,0,660,7,528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,798,7677,773,773,773,0,240,0,1953,5,5,3,3,3,3,1953,1953.0,0,1,1,2,1,110000,1,570,773,4,240
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,799,13518,3140,1926,1966,1174,820,144,2008,9,5,5,5,3,5,2009,2009.0,2,3,3,4,1,485000,3,0,1926,11,820
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,800,7200,1768,731,981,787,240,0,1937,5,7,3,4,3,4,1950,1939.0,2,1,1,3,1,175000,1,569,731,7,240
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,801,12798,1688,616,616,1072,603,403,1997,6,5,3,4,3,4,1997,1997.0,0,2,2,4,1,200000,2,462,616,8,603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,802,4800,1196,1196,1196,0,440,0,1916,4,7,3,3,3,3,1990,1957.0,0,1,1,2,1,109900,2,197,1196,5,440
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,803,8199,1456,728,728,728,410,36,2005,7,5,4,4,3,4,2005,2005.0,1,2,2,3,1,189000,2,648,728,7,410
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,804,13891,2822,1734,1734,1088,1020,52,2008,9,5,5,5,3,5,2009,2009.0,1,3,3,4,1,582933,3,0,1734,12,1020
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,805,9000,1128,936,1128,0,286,0,1954,5,5,3,3,3,3,1954,1954.0,0,1,1,2,1,118000,1,812,936,5,286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,806,12274,1428,1417,1428,0,554,0,2008,7,5,4,5,3,4,2008,2008.0,0,2,2,3,1,227680,2,0,1417,6,554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,807,9750,980,980,980,0,384,68,1967,5,5,3,3,3,3,1967,1967.0,0,2,2,3,1,135500,1,400,980,6,384
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,808,21384,1576,1324,1072,504,528,0,1923,5,6,3,4,3,3,2004,1923.0,1,1,1,3,1,223500,2,1309,1324,6,528
